delivery_id,order_id,personnel_id,pickup_time,estimated_delivery_time,actual_delivery_time,delivery_status,distance_km,delivery_rating,customer_feedback
3268,3268,20,2026-03-06 13:12:44,2026-03-06 13:39:44,2026-03-06 13:49:44,pending,3.08,4.23,
3269,3269,25,2026-02-27 13:14:44,2026-02-27 14:10:44,2026-02-27 14:11:44,picked_up,17.98,4.81,
3270,3270,30,2026-02-12 13:05:44,2026-02-12 14:27:44,2026-02-12 14:52:44,pending,17.16,4.54,Good experience
3271,3271,16,2026-04-19 13:27:44,2026-04-19 13:47:44,2026-04-19 13:41:44,picked_up,5.84,4.55,Great service!
3272,3272,47,2026-04-20 13:26:44,2026-04-20 14:55:44,2026-04-20 14:53:44,pending,12.72,4.6,Great service!
3273,3273,44,2026-02-26 13:18:44,2026-02-26 13:54:44,2026-02-26 13:43:44,in_transit,19.06,3.77,Great service!
3274,3274,44,2026-01-26 13:21:44,2026-01-26 13:43:44,2026-01-26 14:10:44,picked_up,17.22,4.04,Fast delivery
3275,3275,39,2026-01-23 13:19:44,2026-01-23 14:22:44,2026-01-23 14:19:44,failed,3.07,4.78,Good experience
3276,3276,8,2026-03-21 12:54:44,2026-03-21 13:46:44,2026-03-21 14:05:44,in_transit,14.22,4.2,
3277,3277,11,2026-02-12 13:01:44,2026-02-12 13:30:44,2026-02-12 13:26:44,picked_up,11.34,4.24,Great service!
3278,3278,32,2026-02-19 13:28:44,2026-02-19 14:34:44,2026-02-19 14:57:44,in_transit,20.48,3.08,Fast delivery
3279,3279,14,2026-02-20 12:50:44,2026-02-20 14:07:44,2026-02-20 14:06:44,delivered,4.15,4.14,
3280,3280,47,2026-02-20 13:00:44,2026-02-20 13:42:44,2026-02-20 13:46:44,delivered,18.41,3.45,Good experience
3281,3281,10,2026-03-19 13:19:44,2026-03-19 14:05:44,2026-03-19 13:54:44,assigned,17.35,4.63,Good experience
3282,3282,18,2026-04-19 13:01:44,2026-04-19 13:39:44,2026-04-19 13:24:44,pending,13.86,3.41,Great service!
3283,3283,17,2026-02-22 13:05:44,2026-02-22 14:27:44,2026-02-22 14:30:44,delivered,16.03,3.45,Good experience
3284,3284,45,2026-03-25 12:56:44,2026-03-25 13:34:44,2026-03-25 13:43:44,pending,18.31,4.49,Good experience
3285,3285,50,2026-02-24 13:21:44,2026-02-24 13:54:44,2026-02-24 13:58:44,failed,19.83,,
3286,3286,48,2026-03-03 13:02:44,2026-03-03 13:43:44,2026-03-03 13:37:44,delivered,6.64,3.12,
3287,3287,2,2026-03-15 12:58:44,2026-03-15 14:11:44,2026-03-15 14:32:44,failed,5.89,,
3288,3288,22,2026-01-21 13:09:44,2026-01-21 14:29:44,,in_transit,13.54,,Fast delivery
3289,3289,17,2026-03-23 13:28:44,2026-03-23 14:19:44,2026-03-23 14:08:44,delivered,22.23,4.0,
3290,3290,16,2026-04-07 13:13:44,2026-04-07 14:14:44,2026-04-07 14:25:44,pending,6.99,,Great service!
3291,3291,40,2026-03-07 12:55:44,2026-03-07 13:22:44,2026-03-07 13:50:44,pending,19.63,4.55,Good experience
3292,3292,49,2026-03-11 12:51:44,2026-03-11 13:55:44,2026-03-11 14:12:44,assigned,20.44,,
3293,3293,48,2026-02-08 13:24:44,2026-02-08 14:05:44,2026-02-08 14:00:44,pending,12.11,3.31,
3294,3294,41,2026-03-05 12:54:44,2026-03-05 13:45:44,2026-03-05 13:53:44,in_transit,15.17,3.07,Great service!
3295,3295,48,2026-01-28 12:59:44,2026-01-28 13:43:44,,picked_up,21.11,4.35,
3296,3296,49,2026-03-08 12:58:44,2026-03-08 14:25:44,2026-03-08 14:54:44,pending,15.5,,Good experience
3297,3297,45,2026-03-22 12:46:44,2026-03-22 13:15:44,2026-03-22 13:00:44,delivered,22.73,4.37,Fast delivery
3298,3298,10,2026-01-23 13:20:44,2026-01-23 13:46:44,2026-01-23 13:58:44,assigned,15.09,4.39,
3299,3299,4,2026-04-20 13:02:44,2026-04-20 13:42:44,2026-04-20 13:36:44,in_transit,19.67,,Good experience
3300,3300,1,2026-01-30 13:08:44,2026-01-30 13:39:44,2026-01-30 13:54:44,failed,11.45,4.42,Fast delivery
3301,3301,30,2026-03-20 13:08:44,2026-03-20 14:15:44,,delivered,17.32,3.19,Fast delivery
3302,3302,16,2026-02-08 12:58:44,2026-02-08 13:35:44,2026-02-08 14:05:44,assigned,17.45,,Fast delivery
3303,3303,41,2026-04-19 13:13:44,2026-04-19 13:52:44,2026-04-19 14:01:44,pending,13.11,,
3304,3304,28,2026-03-02 12:53:44,2026-03-02 13:20:44,2026-03-02 13:45:44,failed,9.45,4.66,Great service!
3305,3305,43,2026-02-18 13:28:44,2026-02-18 14:23:44,2026-02-18 14:25:44,assigned,23.0,4.49,
3306,3306,26,2026-02-19 13:14:44,2026-02-19 14:28:44,2026-02-19 14:32:44,pending,14.88,3.28,
3307,3307,23,2026-02-28 13:11:44,2026-02-28 14:18:44,2026-02-28 14:30:44,failed,7.78,4.17,
3308,3308,11,2026-03-24 12:46:44,2026-03-24 13:21:44,2026-03-24 13:20:44,failed,13.26,,Good experience
3309,3309,47,2026-01-30 13:26:44,2026-01-30 14:13:44,,pending,8.64,,Fast delivery
3310,3310,30,2026-04-12 13:11:44,2026-04-12 13:43:44,,picked_up,9.35,3.74,
3311,3311,4,2026-04-05 13:02:44,2026-04-05 13:54:44,2026-04-05 14:03:44,pending,15.53,4.93,
3312,3312,6,2026-03-21 13:03:44,2026-03-21 14:30:44,2026-03-21 14:25:44,assigned,6.69,4.09,Fast delivery
3313,3313,37,2026-03-03 13:03:44,2026-03-03 13:54:44,2026-03-03 13:58:44,delivered,14.76,,Fast delivery
3314,3314,37,2026-04-13 13:03:44,2026-04-13 14:22:44,2026-04-13 14:24:44,failed,12.38,3.49,Good experience
3315,3315,47,2026-03-09 12:49:44,2026-03-09 14:16:44,2026-03-09 14:37:44,picked_up,4.73,3.72,
3316,3316,11,2026-03-21 13:18:44,2026-03-21 14:06:44,2026-03-21 14:10:44,pending,3.04,4.1,Good experience
3317,3317,36,2026-02-04 13:20:44,2026-02-04 14:02:44,2026-02-04 14:19:44,assigned,7.96,,Fast delivery
3318,3318,43,2026-03-26 13:28:44,2026-03-26 14:32:44,2026-03-26 14:42:44,in_transit,14.64,,
3319,3319,1,2026-02-07 13:22:44,2026-02-07 14:10:44,,failed,6.17,4.5,Good experience
3320,3320,4,2026-02-25 12:59:44,2026-02-25 13:52:44,2026-02-25 13:56:44,assigned,5.72,3.57,
3321,3321,2,2026-04-18 12:54:44,2026-04-18 13:21:44,2026-04-18 13:44:44,picked_up,6.17,,
3322,3322,17,2026-04-08 13:15:44,2026-04-08 13:42:44,2026-04-08 13:33:44,assigned,16.98,4.49,Good experience
3323,3323,7,2026-02-13 13:16:44,2026-02-13 13:56:44,,pending,19.85,3.0,
3324,3324,28,2026-03-24 13:16:44,2026-03-24 14:03:44,2026-03-24 13:51:44,picked_up,7.61,4.14,
3325,3325,8,2026-04-05 12:58:44,2026-04-05 13:55:44,,pending,5.63,4.7,Great service!
3326,3326,3,2026-04-17 12:46:44,2026-04-17 14:05:44,2026-04-17 13:58:44,pending,24.56,3.46,
3327,3327,6,2026-02-06 13:29:44,2026-02-06 14:29:44,2026-02-06 14:32:44,picked_up,11.39,4.82,
3328,3328,1,2026-03-04 12:58:44,2026-03-04 13:22:44,,delivered,7.15,4.94,Good experience
3329,3329,27,2026-03-19 13:24:44,2026-03-19 13:51:44,2026-03-19 13:51:44,in_transit,2.64,,Fast delivery
3330,3330,10,2026-02-01 12:51:44,2026-02-01 14:06:44,2026-02-01 14:00:44,picked_up,15.27,4.67,
3331,3331,40,2026-03-22 13:22:44,2026-03-22 14:08:44,2026-03-22 14:29:44,failed,14.64,,
3332,3332,9,2026-03-24 13:26:44,2026-03-24 14:54:44,2026-03-24 14:40:44,pending,13.69,4.3,Great service!
3333,3333,34,2026-03-15 13:04:44,2026-03-15 14:04:44,2026-03-15 14:16:44,delivered,24.69,4.49,
3334,3334,2,2026-03-13 13:15:44,2026-03-13 14:41:44,2026-03-13 15:11:44,failed,20.08,3.5,Good experience
3335,3335,25,2026-01-30 13:19:44,2026-01-30 14:37:44,2026-01-30 14:45:44,assigned,22.8,3.95,
3336,3336,18,2026-03-11 13:05:44,2026-03-11 13:42:44,2026-03-11 13:32:44,in_transit,12.97,,Good experience
3337,3337,49,2026-03-18 13:28:44,2026-03-18 14:44:44,,pending,9.2,3.04,Good experience
3338,3338,11,2026-03-18 13:27:44,2026-03-18 14:33:44,2026-03-18 14:53:44,assigned,3.05,4.91,Good experience
3339,3339,13,2026-04-18 12:51:44,2026-04-18 14:17:44,2026-04-18 14:27:44,picked_up,8.48,3.7,Good experience
3340,3340,1,2026-03-18 13:16:44,2026-03-18 14:23:44,2026-03-18 14:15:44,in_transit,5.06,3.26,Good experience
3341,3341,39,2026-04-03 13:05:44,2026-04-03 13:44:44,2026-04-03 13:30:44,assigned,20.47,3.46,
3342,3342,40,2026-04-14 13:07:44,2026-04-14 14:27:44,2026-04-14 14:54:44,failed,5.72,,
3343,3343,21,2026-02-06 13:17:44,2026-02-06 13:54:44,2026-02-06 14:18:44,assigned,19.91,3.29,
3344,3344,15,2026-03-02 13:02:44,2026-03-02 14:21:44,2026-03-02 14:32:44,picked_up,10.57,,Good experience
3345,3345,33,2026-04-06 12:56:44,2026-04-06 14:05:44,2026-04-06 13:57:44,delivered,11.3,3.98,Great service!
3346,3346,39,2026-02-15 13:22:44,2026-02-15 14:46:44,2026-02-15 14:49:44,pending,3.86,4.31,Great service!
3347,3347,48,2026-01-23 13:13:44,2026-01-23 13:52:44,2026-01-23 13:47:44,in_transit,3.63,3.53,
3348,3348,21,2026-01-27 13:20:44,2026-01-27 14:49:44,,delivered,6.56,5.0,Great service!
3349,3349,42,2026-03-08 13:11:44,2026-03-08 13:51:44,2026-03-08 13:42:44,delivered,8.61,3.96,Great service!
3350,3350,6,2026-01-27 13:17:44,2026-01-27 14:24:44,2026-01-27 14:42:44,delivered,11.14,4.21,
3351,3351,42,2026-02-15 13:15:44,2026-02-15 14:25:44,2026-02-15 14:36:44,assigned,17.32,4.55,
3352,3352,20,2026-03-24 12:55:44,2026-03-24 14:15:44,2026-03-24 14:06:44,failed,6.85,4.08,Fast delivery
3353,3353,5,2026-03-18 13:00:44,2026-03-18 13:39:44,2026-03-18 13:44:44,picked_up,11.6,,
3354,3354,42,2026-03-05 13:15:44,2026-03-05 14:30:44,2026-03-05 14:31:44,assigned,18.17,4.63,Good experience
3355,3355,39,2026-03-27 13:24:44,2026-03-27 14:23:44,2026-03-27 14:27:44,pending,12.56,3.67,Great service!
3356,3356,16,2026-04-14 13:21:44,2026-04-14 14:03:44,2026-04-14 13:55:44,failed,8.51,4.97,Fast delivery
3357,3357,46,2026-04-08 13:31:44,2026-04-08 14:36:44,2026-04-08 14:57:44,assigned,10.57,4.13,Fast delivery
3358,3358,45,2026-02-16 12:51:44,2026-02-16 13:33:44,2026-02-16 13:58:44,picked_up,9.54,4.7,
3359,3359,13,2026-02-07 12:50:44,2026-02-07 13:48:44,2026-02-07 13:58:44,failed,5.05,4.07,Good experience
3360,3360,28,2026-03-03 13:30:44,2026-03-03 14:05:44,2026-03-03 13:54:44,failed,21.9,4.3,Good experience
3361,3361,4,2026-03-20 12:52:44,2026-03-20 13:39:44,2026-03-20 13:46:44,assigned,5.6,4.57,
3362,3362,6,2026-02-23 13:29:44,2026-02-23 14:31:44,2026-02-23 14:53:44,failed,10.87,3.21,Fast delivery
3363,3363,49,2026-02-27 13:04:44,2026-02-27 14:13:44,2026-02-27 14:16:44,delivered,20.1,3.02,Fast delivery
3364,3364,18,2026-02-01 12:53:44,2026-02-01 13:21:44,2026-02-01 13:09:44,failed,17.96,3.99,
3365,3365,35,2026-01-28 13:25:44,2026-01-28 14:25:44,2026-01-28 14:39:44,in_transit,13.02,3.91,Good experience
3366,3366,24,2026-02-05 12:50:44,2026-02-05 13:11:44,2026-02-05 13:07:44,failed,2.91,4.99,
3367,3367,38,2026-03-19 12:58:44,2026-03-19 13:55:44,2026-03-19 13:57:44,assigned,13.29,4.83,Great service!
3368,3368,46,2026-03-16 13:13:44,2026-03-16 14:30:44,,pending,15.49,3.83,Fast delivery
3369,3369,28,2026-04-02 12:48:44,2026-04-02 14:16:44,,picked_up,24.19,3.97,Good experience
3370,3370,14,2026-03-25 12:47:44,2026-03-25 13:46:44,2026-03-25 14:05:44,pending,6.64,3.68,Good experience
3371,3371,22,2026-03-24 12:48:44,2026-03-24 14:07:44,2026-03-24 14:35:44,failed,18.72,,Good experience
3372,3372,8,2026-02-21 12:58:44,2026-02-21 13:37:44,,failed,5.02,,Great service!
3373,3373,19,2026-02-15 12:46:44,2026-02-15 13:54:44,2026-02-15 13:53:44,delivered,20.81,4.21,Great service!
3374,3374,24,2026-03-15 12:50:44,2026-03-15 13:15:44,,delivered,2.29,,Great service!
3375,3375,46,2026-02-20 12:51:44,2026-02-20 13:35:44,,in_transit,5.16,4.31,Fast delivery
3376,3376,49,2026-03-18 13:16:44,2026-03-18 13:59:44,2026-03-18 13:44:44,failed,19.01,4.26,Great service!
3377,3377,27,2026-04-19 13:20:44,2026-04-19 14:07:44,2026-04-19 14:14:44,pending,23.72,4.26,Fast delivery
3378,3378,33,2026-03-05 13:00:44,2026-03-05 13:49:44,2026-03-05 14:15:44,failed,4.08,,
3379,3379,16,2026-01-30 13:18:44,2026-01-30 14:37:44,2026-01-30 14:57:44,in_transit,13.74,3.82,
3380,3380,4,2026-03-27 13:14:44,2026-03-27 14:33:44,2026-03-27 14:33:44,failed,6.46,3.24,Good experience
3381,3381,1,2026-04-13 12:54:44,2026-04-13 14:20:44,2026-04-13 14:31:44,failed,22.8,4.78,
3382,3382,23,2026-04-16 12:54:44,2026-04-16 14:16:44,2026-04-16 14:46:44,failed,18.75,,
3383,3383,40,2026-03-02 13:23:44,2026-03-02 14:27:44,2026-03-02 14:15:44,picked_up,21.27,4.39,
3384,3384,37,2026-02-03 13:07:44,2026-02-03 14:31:44,2026-02-03 14:18:44,in_transit,3.37,4.53,Good experience
3385,3385,23,2026-02-10 12:50:44,2026-02-10 13:21:44,2026-02-10 13:46:44,delivered,7.0,3.72,Great service!
3386,3386,30,2026-02-28 13:06:44,2026-02-28 14:01:44,2026-02-28 14:12:44,picked_up,21.97,,Good experience
3387,3387,7,2026-03-21 12:57:44,2026-03-21 13:30:44,2026-03-21 13:52:44,picked_up,6.94,4.28,
3388,3388,50,2026-03-24 12:47:44,2026-03-24 14:15:44,2026-03-24 14:39:44,pending,20.84,,Good experience
3389,3389,38,2026-03-09 12:52:44,2026-03-09 14:04:44,2026-03-09 13:52:44,assigned,10.92,4.58,Great service!
3390,3390,9,2026-03-19 13:01:44,2026-03-19 14:02:44,2026-03-19 14:00:44,assigned,24.0,,Good experience
3391,3391,11,2026-02-23 13:13:44,2026-02-23 14:17:44,2026-02-23 14:34:44,failed,6.81,,Fast delivery
3392,3392,24,2026-02-27 13:16:44,2026-02-27 14:31:44,2026-02-27 14:53:44,delivered,8.92,4.94,Good experience
3393,3393,19,2026-02-03 13:25:44,2026-02-03 14:38:44,2026-02-03 15:07:44,pending,19.95,,Great service!
3394,3394,33,2026-03-25 13:24:44,2026-03-25 14:47:44,,failed,7.81,4.86,Good experience
3395,3395,23,2026-02-26 13:15:44,2026-02-26 14:01:44,2026-02-26 14:15:44,in_transit,2.45,,Good experience
3396,3396,38,2026-02-20 12:57:44,2026-02-20 14:23:44,2026-02-20 14:15:44,picked_up,15.83,,
3397,3397,22,2026-02-02 12:46:44,2026-02-02 13:38:44,2026-02-02 13:49:44,delivered,13.62,,
3398,3398,35,2026-04-11 12:51:44,2026-04-11 13:34:44,2026-04-11 13:38:44,pending,18.48,4.48,
3399,3399,48,2026-04-15 13:11:44,2026-04-15 14:38:44,2026-04-15 14:57:44,failed,24.42,4.72,Good experience
3400,3400,42,2026-02-12 13:04:44,2026-02-12 13:48:44,2026-02-12 13:39:44,in_transit,23.82,3.5,Fast delivery
3401,3401,36,2026-01-26 13:19:44,2026-01-26 14:44:44,2026-01-26 14:29:44,in_transit,19.17,,
3402,3402,29,2026-03-08 13:15:44,2026-03-08 13:39:44,2026-03-08 13:26:44,picked_up,13.93,,
3403,3403,21,2026-02-24 12:50:44,2026-02-24 14:07:44,2026-02-24 14:35:44,in_transit,21.7,4.32,
3404,3404,40,2026-04-18 13:04:44,2026-04-18 13:40:44,2026-04-18 13:49:44,failed,2.06,3.17,
3405,3405,21,2026-02-13 12:51:44,2026-02-13 13:46:44,2026-02-13 13:36:44,assigned,13.76,,
3406,3406,8,2026-02-11 13:12:44,2026-02-11 14:14:44,2026-02-11 14:27:44,assigned,3.79,,Great service!
3407,3407,36,2026-02-25 12:49:44,2026-02-25 13:45:44,2026-02-25 14:02:44,in_transit,23.45,3.86,
3408,3408,40,2026-03-18 13:27:44,2026-03-18 14:28:44,,assigned,22.65,3.95,Fast delivery
3409,3409,30,2026-03-22 13:31:44,2026-03-22 13:55:44,2026-03-22 14:00:44,failed,12.04,4.38,
3410,3410,36,2026-04-07 12:46:44,2026-04-07 13:47:44,2026-04-07 13:49:44,picked_up,11.2,4.36,Fast delivery
3411,3411,17,2026-02-04 13:05:44,2026-02-04 14:28:44,,delivered,2.02,3.57,
3412,3412,13,2026-01-24 13:30:44,2026-01-24 15:00:44,2026-01-24 15:00:44,in_transit,15.45,,Great service!
3413,3413,3,2026-02-05 13:29:44,2026-02-05 14:06:44,2026-02-05 14:17:44,in_transit,20.34,3.2,
3414,3414,17,2026-04-07 12:57:44,2026-04-07 13:18:44,2026-04-07 13:15:44,failed,8.53,4.05,Good experience
3415,3415,29,2026-04-12 13:07:44,2026-04-12 13:59:44,2026-04-12 14:15:44,failed,24.47,4.55,Great service!
3416,3416,30,2026-02-16 13:19:44,2026-02-16 13:42:44,2026-02-16 13:50:44,assigned,9.53,3.53,Great service!
3417,3417,20,2026-03-25 13:21:44,2026-03-25 13:56:44,2026-03-25 13:49:44,failed,20.68,3.09,Good experience
3418,3418,37,2026-03-17 12:54:44,2026-03-17 14:14:44,,delivered,5.92,,
3419,3419,13,2026-02-15 13:21:44,2026-02-15 14:49:44,2026-02-15 14:40:44,delivered,17.0,,
3420,3420,35,2026-02-18 13:22:44,2026-02-18 13:49:44,2026-02-18 14:10:44,failed,7.32,3.72,Great service!
3421,3421,49,2026-01-28 12:56:44,2026-01-28 14:20:44,2026-01-28 14:32:44,failed,17.69,,Good experience
3422,3422,43,2026-04-07 13:04:44,2026-04-07 14:25:44,2026-04-07 14:35:44,failed,11.89,,Great service!
3423,3423,22,2026-02-13 12:57:44,2026-02-13 13:59:44,2026-02-13 14:17:44,assigned,8.97,,Fast delivery
3424,3424,17,2026-03-10 13:08:44,2026-03-10 13:39:44,,in_transit,20.21,3.35,Great service!
3425,3425,9,2026-03-14 13:07:44,2026-03-14 13:32:44,,pending,23.84,3.7,
3426,3426,47,2026-03-21 13:20:44,2026-03-21 14:23:44,2026-03-21 14:08:44,picked_up,12.54,3.99,Fast delivery
3427,3427,34,2026-02-19 13:01:44,2026-02-19 14:10:44,2026-02-19 14:19:44,pending,15.48,3.57,
3428,3428,17,2026-02-28 13:20:44,2026-02-28 14:05:44,2026-02-28 14:29:44,assigned,20.87,4.15,
3429,3429,10,2026-01-28 13:11:44,2026-01-28 14:40:44,2026-01-28 15:04:44,delivered,15.12,4.05,
3430,3430,15,2026-03-27 13:10:44,2026-03-27 14:31:44,2026-03-27 14:18:44,in_transit,10.21,3.13,Great service!
3431,3431,23,2026-02-14 12:57:44,2026-02-14 14:27:44,2026-02-14 14:55:44,in_transit,11.6,4.86,Great service!
3432,3432,38,2026-01-22 13:06:44,2026-01-22 13:33:44,2026-01-22 13:21:44,delivered,18.29,,Good experience
3433,3433,31,2026-01-23 13:16:44,2026-01-23 13:37:44,2026-01-23 13:40:44,failed,7.09,,Great service!
3434,3434,38,2026-04-14 12:54:44,2026-04-14 13:48:44,2026-04-14 13:37:44,picked_up,23.41,4.61,
3435,3435,42,2026-03-20 13:25:44,2026-03-20 14:42:44,2026-03-20 14:28:44,assigned,16.79,4.75,Good experience
3436,3436,50,2026-02-04 12:48:44,2026-02-04 14:14:44,2026-02-04 14:24:44,in_transit,23.52,,
3437,3437,3,2026-02-24 13:00:44,2026-02-24 13:33:44,2026-02-24 13:32:44,failed,11.36,3.14,Fast delivery
3438,3438,25,2026-03-18 13:29:44,2026-03-18 13:52:44,2026-03-18 13:59:44,in_transit,7.3,3.82,
3439,3439,20,2026-01-22 13:22:44,2026-01-22 13:47:44,2026-01-22 13:36:44,failed,13.22,4.01,
3440,3440,22,2026-02-21 12:52:44,2026-02-21 13:48:44,2026-02-21 14:04:44,assigned,18.34,,Fast delivery
3441,3441,12,2026-01-20 13:23:44,2026-01-20 14:12:44,2026-01-20 14:10:44,in_transit,16.15,4.46,
3442,3442,32,2026-04-05 13:15:44,2026-04-05 13:48:44,2026-04-05 13:35:44,in_transit,7.81,3.37,
3443,3443,6,2026-04-01 12:52:44,2026-04-01 13:29:44,,delivered,8.82,4.82,Fast delivery
3444,3444,17,2026-02-04 12:54:44,2026-02-04 14:10:44,2026-02-04 13:58:44,delivered,13.25,3.92,Good experience
3445,3445,35,2026-03-29 13:14:44,2026-03-29 14:03:44,2026-03-29 14:08:44,picked_up,18.06,3.36,Fast delivery
3446,3446,9,2026-03-23 12:58:44,2026-03-23 13:22:44,2026-03-23 13:33:44,in_transit,21.74,4.2,Good experience
3447,3447,10,2026-04-10 12:58:44,2026-04-10 14:27:44,2026-04-10 14:18:44,picked_up,10.92,,
3448,3448,39,2026-02-21 13:10:44,2026-02-21 14:17:44,2026-02-21 14:29:44,assigned,4.98,4.13,Good experience
3449,3449,37,2026-01-28 13:22:44,2026-01-28 13:50:44,,in_transit,18.86,,Fast delivery
3450,3450,32,2026-03-22 13:24:44,2026-03-22 14:21:44,2026-03-22 14:40:44,pending,6.07,3.9,Good experience
3451,3451,32,2026-02-23 13:10:44,2026-02-23 13:46:44,2026-02-23 14:00:44,picked_up,21.4,4.23,Good experience
3452,3452,6,2026-02-28 13:29:44,2026-02-28 14:41:44,2026-02-28 14:35:44,assigned,9.85,4.84,
3453,3453,44,2026-02-03 13:02:44,2026-02-03 13:31:44,2026-02-03 13:40:44,pending,18.1,3.79,Good experience
3454,3454,15,2026-01-21 12:51:44,2026-01-21 14:17:44,2026-01-21 14:10:44,picked_up,10.14,4.55,
3455,3455,12,2026-02-14 13:27:44,2026-02-14 14:10:44,,in_transit,12.2,4.57,Good experience
3456,3456,24,2026-03-04 13:09:44,2026-03-04 14:32:44,2026-03-04 14:29:44,failed,19.29,,
3457,3457,45,2026-02-23 13:22:44,2026-02-23 14:52:44,2026-02-23 15:19:44,picked_up,10.23,,
3458,3458,28,2026-02-02 13:11:44,2026-02-02 13:43:44,2026-02-02 13:32:44,delivered,24.85,3.54,Great service!
3459,3459,1,2026-04-10 12:53:44,2026-04-10 13:44:44,2026-04-10 14:10:44,picked_up,21.51,3.92,
3460,3460,42,2026-03-30 13:13:44,2026-03-30 13:45:44,2026-03-30 13:41:44,failed,14.12,,Great service!
3461,3461,43,2026-04-17 12:59:44,2026-04-17 13:40:44,2026-04-17 14:10:44,failed,5.71,4.8,
3462,3462,38,2026-04-12 12:48:44,2026-04-12 13:49:44,,failed,12.23,,Fast delivery
3463,3463,41,2026-02-19 13:28:44,2026-02-19 14:45:44,2026-02-19 14:38:44,picked_up,9.95,3.79,
3464,3464,33,2026-04-08 12:47:44,2026-04-08 14:16:44,2026-04-08 14:20:44,failed,18.03,,
3465,3465,13,2026-02-05 13:03:44,2026-02-05 13:41:44,2026-02-05 14:08:44,picked_up,17.41,,Fast delivery
3466,3466,46,2026-03-08 13:09:44,2026-03-08 13:30:44,2026-03-08 13:24:44,delivered,2.02,,Great service!
3467,3467,10,2026-03-11 12:52:44,2026-03-11 13:42:44,2026-03-11 13:41:44,assigned,8.02,4.39,Fast delivery
3468,3468,32,2026-02-25 13:16:44,2026-02-25 14:03:44,2026-02-25 14:01:44,in_transit,2.08,4.02,
3469,3469,23,2026-02-18 13:23:44,2026-02-18 14:52:44,2026-02-18 15:11:44,picked_up,16.89,4.66,
3470,3470,13,2026-03-19 12:51:44,2026-03-19 13:21:44,2026-03-19 13:12:44,pending,14.66,3.51,Fast delivery
3471,3471,1,2026-01-25 13:23:44,2026-01-25 14:28:44,2026-01-25 14:14:44,delivered,17.88,4.73,Good experience
3472,3472,49,2026-04-03 13:16:44,2026-04-03 14:05:44,2026-04-03 14:18:44,pending,11.63,4.5,Great service!
3473,3473,41,2026-01-31 13:30:44,2026-01-31 14:14:44,2026-01-31 14:44:44,picked_up,7.82,3.01,
3474,3474,24,2026-03-04 13:31:44,2026-03-04 14:30:44,2026-03-04 14:18:44,assigned,22.64,,
3475,3475,4,2026-02-02 13:11:44,2026-02-02 14:00:44,2026-02-02 14:08:44,delivered,5.99,,Good experience
3476,3476,36,2026-02-22 12:49:44,2026-02-22 13:39:44,2026-02-22 13:48:44,in_transit,12.97,3.77,
3477,3477,32,2026-02-18 13:30:44,2026-02-18 14:18:44,2026-02-18 14:14:44,failed,7.81,3.49,Fast delivery
3478,3478,29,2026-04-10 13:08:44,2026-04-10 13:29:44,2026-04-10 13:57:44,delivered,20.62,,Great service!
3479,3479,1,2026-03-02 12:56:44,2026-03-02 14:15:44,2026-03-02 14:25:44,picked_up,11.71,4.0,
3480,3480,46,2026-02-04 13:20:44,2026-02-04 14:31:44,2026-02-04 14:29:44,picked_up,16.97,3.41,Great service!
3481,3481,20,2026-02-27 13:06:44,2026-02-27 13:50:44,,delivered,10.83,4.63,Fast delivery
3482,3482,4,2026-03-09 13:15:44,2026-03-09 13:57:44,2026-03-09 14:14:44,picked_up,3.13,,Good experience
3483,3483,5,2026-02-06 13:00:44,2026-02-06 14:17:44,2026-02-06 14:06:44,delivered,2.76,3.47,Great service!
3484,3484,5,2026-01-21 13:27:44,2026-01-21 14:45:44,2026-01-21 15:06:44,delivered,8.02,5.0,Fast delivery
3485,3485,14,2026-03-25 13:27:44,2026-03-25 14:31:44,2026-03-25 14:21:44,failed,18.5,4.72,Great service!
3486,3486,40,2026-03-19 13:04:44,2026-03-19 14:02:44,2026-03-19 13:57:44,picked_up,20.49,4.59,
3487,3487,31,2026-03-14 13:12:44,2026-03-14 14:24:44,2026-03-14 14:32:44,pending,4.1,3.09,Great service!
3488,3488,4,2026-03-26 13:04:44,2026-03-26 13:24:44,2026-03-26 13:24:44,pending,9.41,4.2,
3489,3489,1,2026-01-25 12:53:44,2026-01-25 13:52:44,2026-01-25 13:43:44,failed,18.81,,
3490,3490,15,2026-03-14 12:58:44,2026-03-14 13:35:44,2026-03-14 13:23:44,pending,19.96,3.79,Great service!
3491,3491,5,2026-03-26 12:55:44,2026-03-26 13:39:44,,assigned,7.68,,
3492,3492,18,2026-03-29 13:05:44,2026-03-29 14:04:44,2026-03-29 13:53:44,in_transit,4.57,4.26,
3493,3493,38,2026-04-07 13:27:44,2026-04-07 14:15:44,2026-04-07 14:39:44,picked_up,6.62,4.1,Fast delivery
3494,3494,13,2026-03-01 12:52:44,2026-03-01 13:33:44,2026-03-01 13:19:44,delivered,23.76,,
